"Timestamp","Raw1","ByProduct","Product1","ByProduct_From_1_to_2","Raw2","Product2","ByProduct_From_1_to_3","Raw3_1","Raw3_2","Product3"
"2020-04-24 00:00:00","149.99374316","47.98343633","11.6360034","5.031110253","3.617038776","0","2.600010305","1.000052022","0.2500019983","1.418791772"
"2020-04-25 00:00:00","150.00594818","48.46678949","12.69462048","4.77708476","3.617577478","0","2.600051082","0.9366666382","0.2606620246","1.405885832"
"2020-04-26 00:00:00","149.96003143","48.48037517","12.5684192","5.011984016","3.621179253","0","2.599550984","0.8999780722","0.2674808159","1.393673131"
"2020-04-27 00:00:00","149.96502357","48.52289174","11.80716337","5.01100208","3.637810121","0","2.600442478","0.8997230961","0.2509812598","1.399825135"
"2020-04-28 00:00:00","149.9229461","48.12883626","11.72975506","4.979275478","3.618397829","0","2.599632577","0.9001835734","0.2700037351","1.40432557"
"2020-04-29 00:00:00","150.0436184","48.02480495","10.88987639","4.997463004","3.607348383","1.355627961","2.599802174","1.065695008","0.2677492944","1.455679991"
"2020-04-30 00:00:00","150.0352059","47.84689874","13.03143199","5.496713227","3.585150314","2.236221732","2.600209244","1.199816036","0.256879944","1.486966205"
"2020-05-01 00:00:00","150.03753755","47.5796949","12.28200294","5.48040168","3.61020264","1.981510607","2.600051865","1.20006577","0.249966265","1.48103814"
"2020-05-02 00:00:00","150.00514888","46.87633822","13.15430358","5.133378523","3.617031684","1.999788807","2.599772154","1.102599874","0.2582270162","1.452809625"
"2020-05-03 00:00:00","149.98419457","46.55283019","11.5034025","5.128349906","3.612281305","1.750554098","2.60013045","1.09989056","0.2620129189","1.451501861"
"2020-05-04 00:00:00","149.98117987","46.32586021","12.29829624","5.116533002","3.478993954","1.753627518","1.110620407","2.096873302","0.4071326225","1.471666613"
"2020-05-05 00:00:00","149.99007441","46.32873495","12.00324612","5.149947228","3.426802255","1.930938296","0","2.653295915","0.5090207069","1.420676259"
"2020-05-06 00:00:00","149.99787833","45.81021093","11.86734233","5.117014837","3.431785985","2.437086861","0","2.600003982","0.4999552722","1.393124772"
"2020-05-07 00:00:00","150.04943962","46.15254168","11.65446159","4.935746726","3.455298489","2.141593461","0","2.600087589","0.46187846","1.401170561"
"2020-05-08 00:00:00","149.94615913","45.71147157","13.46801571","4.740908539","3.379075902","2.265273053","0","2.599829471","0.4475191016","1.396166681"
"2020-05-09 00:00:00","149.94831715","45.84673385","12.12046423","4.904658598","3.276551309","2.549021265","0","2.600095575","0.4495464293","1.39491005"
"2020-05-10 00:00:00","150.03136968","45.77257048","11.71469662","5.180255169","3.108082444","2.589233158","0","2.071907727","0.3636909802","1.149294498"
"2020-05-11 00:00:00","150.00346647","46.32118572","11.28340683","8.243894643","0.01653001034","2.55297075","0","0","0","0.1984894233"
"2020-05-12 00:00:00","149.97794676","46.10627627","13.1684222","8.889921797","0.0136563578","2.809383689","0","0","0","0.1986450218"
"2020-05-13 00:00:00","149.99712983","45.98017924","13.14983404","10.08693532","0.01279130226","3.244788827","0","0","0","0.2154570263"
"2020-05-14 00:00:00","149.9387974","45.16235193","11.90280903","9.321241792","1.297355462","3.47676894","0","0","0","0.2145476692"
"2020-05-15 00:00:00","150.0152941","45.85476953","10.89436627","7.793740209","3.513771606","3.796769067","0","0","0","0.211569618"
"2020-05-16 00:00:00","150.04694701","45.71226653","11.55238213","7.779320285","3.484360445","3.7549045","0","0","0","0.2153837221"
"2020-05-17 00:00:00","149.92365352","45.72050634","12.0061979","7.888070272","3.335573473","3.785460075","0","0.2392000637","0.1708313996","0.3470763403"
"2020-05-18 00:00:00","149.99697935","45.73627778","11.408215","8.120869549","3.07025311","3.765238024","0","2.720370428","0.4689603356","1.361686796"
"2020-05-19 00:00:00","149.94456459","45.98647586","11.87230209","8.405648261","3.154342816","3.797808845","0","1.83414291","0.3508093492","0.9735601661"
"2020-05-20 00:00:00","149.96814315","44.70556015","13.08712391","8.201038786","2.799788529","3.793081855","0","2.782166903","0.4999501841","1.422159762"
"2020-05-21 00:00:00","149.91267259","44.8628897","11.63592855","8.262355296","2.878167506","3.754521194","0","2.799095955","0.4999263278","1.43684451"
"2020-05-22 00:00:00","149.97350056","44.51010399","12.11150325","8.409814253","2.878865559","3.779182782","0","2.724415729","0.4999927186","1.407191013"
"2020-05-23 00:00:00","150.05068633","44.43281137","11.70337339","8.408787915","2.885864009","3.790967418","0","2.700029082","0.499993378","1.395410323"
"2020-05-24 00:00:00","150.09250306","44.00155922","11.74171652","8.362521232","2.878430675","3.797873671","0","2.699931513","0.5000281455","1.398463797"
"2020-05-25 00:00:00","150.03884714","44.08427822","11.85038251","8.265005864","2.884131115","3.786959912","0","2.700072496","0.5000357486","1.398839042"
"2020-05-26 00:00:00","149.98065548","43.97172407","12.68834787","8.388987201","2.762018258","3.776266299","0","2.699867681","0.4882128447","1.415014839"
"2020-05-27 00:00:00","149.932087","43.70043873","12.85300548","8.293978596","2.851969856","3.843472927","0","2.699839518","0.4955752632","1.423376499"
"2020-05-28 00:00:00","149.97064053","43.90138209","13.42758937","8.537032502","2.914577971","3.836215452","0","2.699912837","0.4500031041","1.41771478"
"2020-05-29 00:00:00","149.97637052","43.87967547","11.35826784","8.564079865","2.936271457","3.821996482","0","2.699648434","0.4500352327","1.413216778"
"2020-05-30 00:00:00","150.04796005","44.03447237","12.82047969","8.463066066","2.951573865","3.79842541","0","2.699989542","0.4500119631","1.414485765"
"2020-05-31 00:00:00","149.98846835","43.77013755","11.22756186","8.568951677","2.952922531","3.792636232","0","2.69984572","0.4500340454","1.416697248"
"2020-06-01 00:00:00","150.04314239","43.41278015","12.54333749","8.497481704","2.927799463","3.793672039","0","2.699817502","0.4500655936","1.413902051"
"2020-06-02 00:00:00","149.97615264","43.63569949","11.99962211","8.651180373","2.907445746","3.812980478","0","2.700017517","0.450072711","1.385683354"
"2020-06-03 00:00:00","150.00787325","44.54330474","11.62880704","8.660064464","2.928372745","3.800012637","0","2.699962877","0.4499747884","1.423932984"
"2020-06-04 00:00:00","150.04293891","44.74828714","11.75095399","8.637011223","2.938439456","3.802290865","0","2.650644072","0.4497851865","1.40248646"
"2020-06-05 00:00:00","150.04972468","44.35483375","14.10648524","8.505202448","2.944637656","3.806323194","0","2.796715142","0.4499517217","1.467892348"
"2020-06-06 00:00:00","149.99510371","44.55381434","12.7951048","8.466568966","2.950737023","3.816859876","0","2.799932343","0.4499842396","1.474021576"
"2020-06-07 00:00:00","150.00105565","45.38968775","12.60439333","8.288156199","2.957544764","3.504366706","0","2.721589649","0.4499863697","1.452915134"
"2020-06-08 00:00:00","150.03731631","45.38261557","11.57724009","8.466243046","2.950622015","3.767725868","0","2.73483207","0.4499461951","1.455490861"
"2020-06-09 00:00:00","149.98511023","47.28400423","13.90498386","8.381434767","2.956157043","3.729900544","0","2.800046267","0.4500557161","1.472714539"
"2020-06-10 00:00:00","149.9144385","47.50981017","11.97124821","8.401375737","2.947768442","3.778395491","0","2.800081862","0.4500410425","1.469365372"
"2020-06-11 00:00:00","150.00014292","47.4859456","11.69975497","8.500030929","2.941982894","3.79049199","0","2.800075311","0.4500822963","1.470020606"
"2020-06-12 00:00:00","150.01016291","46.76582751","10.71258493","8.63833222","3.012955121","3.846717179","0","2.7998009","0.4499994308","1.466768741"
"2020-06-13 00:00:00","150.03858221","45.7203661","12.79875302","8.536336989","3.049334747","3.843885603","0","2.859035233","0.44993772","1.488607245"
"2020-06-14 00:00:00","150.01369319","45.61123324","11.67176576","8.454097223","3.061498663","3.825245416","0","2.885243979","0.449994283","1.50022959"
"2020-06-15 00:00:00","150.02010688","44.34352291","11.56534304","6.035803702","3.09331336","2.803102525","0","2.830852293","0.4500049107","1.480419018"
"2020-06-16 00:00:00","150.08393092","45.85741036","12.38304415","6.241249297","3.124418247","2.858500804","0","2.829920749","0.4499679513","1.483160962"
"2020-06-17 00:00:00","150.00956573","45.57497727","12.232749","6.278402922","3.099141249","2.755299467","0","2.829690784","0.4500309357","1.482323161"
"2020-06-18 00:00:00","150.01391301","44.80993528","12.50279967","6.260818147","3.108677071","2.709338124","0","2.830026081","0.4500519724","1.479567285"
"2020-06-19 00:00:00","150.02213355","45.14548334","12.99236414","7.579226183","3.074529139","3.071550114","0","2.829965211","0.4499342015","1.47748984"
"2020-06-20 00:00:00","150.05065453","44.40164299","11.81219273","9.751582575","2.961680339","3.750161803","0","2.872266067","0.4499487347","1.502155464"
"2020-06-21 00:00:00","149.98334969","44.69531379","11.99258891","9.058761444","2.944614411","2.665887023","0","2.880028573","0.4499932167","1.500377882"
"2020-06-22 00:00:00","150.01697513","44.35102362","11.56359074","9.269948602","2.967875408","3.39424038","0","2.879989649","0.4500205082","1.503856097"
"2020-06-23 00:00:00","150.02187479","44.40857086","12.07151661","8.932094476","2.993434627","3.115181214","0","2.87992803","0.4499831493","1.498815577"
"2020-06-24 00:00:00","150.04163761","43.99272414","12.0417618","8.598763388","2.991390773","3.373123577","0","2.879710193","0.4500553635","1.493799433"
"2020-06-25 00:00:00","150.02062803","44.16108847","13.44310497","8.152648427","2.983019369","3.066331968","0","2.880095205","0.4500319932","1.503597302"
"2020-06-26 00:00:00","149.9997761","43.50724396","12.48470823","8.253760683","2.984500054","2.939735999","0","2.880017909","0.4499452411","1.506600586"
"2020-06-27 00:00:00","150.02664437","44.15249588","11.77717902","8.7764897","2.977415343","3.13282974","0","2.879834688","0.449949267","1.501479589"
"2020-06-28 00:00:00","150.0416778","44.03382837","11.3791496","9.114660274","2.973380948","2.96269509","0","2.879950107","0.4499768416","1.497291785"
"2020-06-29 00:00:00","149.95824883","44.30518668","11.8964506","9.922168021","2.967966522","3.429461202","0","2.879582148","0.4500092841","1.494558104"
"2020-06-30 00:00:00","150.04454117","44.00465062","11.26683732","10.80544209","2.941264202","3.645919044","0","2.879997454","0.4499934116","1.500983414"
"2020-07-01 00:00:00","149.97265232","44.22768001","11.63921288","10.7909902","2.932314781","3.710667466","0","2.879931148","0.4498678648","1.501806457"
"2020-07-02 00:00:00","148.1800007","43.40889838","11.200305","10.14447181","2.873375607","3.76694066","0","3.611977811","0.5527797474","1.684172053"
"2020-07-03 00:00:00","147.03329786","43.05045579","12.10390575","8.718799665","2.733919889","3.768311483","0","5.600283616","0.7985923087","2.171582781"
"2020-07-04 00:00:00","147.02848736","43.20131494","12.40147405","9.360254638","2.776190129","3.794618221","0","5.599809647","0.8000271685","2.197117804"
"2020-07-05 00:00:00","146.89641556","43.02014418","12.23885968","10.36809888","2.755815778","3.788567975","0","5.595355793","0.8000994708","2.21207021"
"2020-07-06 00:00:00","147.00959504","43.69218617","11.64336202","10.59899766","2.747796767","3.777815396","0","5.592217989","0.8000232993","2.186057368"
"2020-07-07 00:00:00","146.88780848","44.11320974","12.02689202","10.69967785","2.727448905","3.775687264","0","5.560170652","0.8000478441","2.243838755"
"2020-07-08 00:00:00","146.94377323","43.5931635","11.37183722","10.49142031","2.59338573","3.771621427","0","5.600012953","0.8000791294","2.240951694"
"2020-07-09 00:00:00","147.05620053","43.62969966","11.69064224","10.05406259","2.554570745","3.745665555","0","5.600055152","0.7999405349","2.239136291"
"2020-07-10 00:00:00","147.01197568","42.89779223","11.62805345","9.999441333","2.563453875","3.746622569","0","5.600243047","0.7987221469","2.239447575"
"2020-07-11 00:00:00","147.17128073","42.94287619","12.1364751","9.827828328","2.542200926","3.635302758","0","5.524205467","0.7980366819","2.239045166"
"2020-07-12 00:00:00","147.00556324","43.67930859","12.14232102","9.096853918","2.549702567","3.815673603","0","5.600004391","0.8057253986","2.229255382"
"2020-07-13 00:00:00","147.02139198","43.60470791","11.55061977","8.788768428","2.551579391","3.78983222","0","5.599959443","0.8107380359","2.235598149"
"2020-07-14 00:00:00","146.84657318","44.54187705","11.25230417","8.843653116","2.542919617","3.800830242","0","5.599671606","0.8120015193","2.244249678"
"2020-07-15 00:00:00","94.21969589","30.61714835","6.609215558","9.366429103","2.131536528","3.325669028","0","3.376133806","0.5654036814","1.586366677"
"2020-07-16 00:00:00","150.68961077","47.97097998","10.24214564","11.25219637","2.256335525","3.751185706","0","5.585031864","0.8173242343","2.175696076"
"2020-07-17 00:00:00","144.9327102","44.50912422","12.24149791","10.61113949","2.560274573","3.769726708","0","5.599689868","0.824108812","2.210539754"
"2020-07-18 00:00:00","145.05014509","44.02580384","11.3915158","9.383642221","2.53564724","3.785391023","0","5.599297543","0.8239681723","2.200606264"
"2020-07-19 00:00:00","145.00067667","43.771404","11.97414962","9.123709992","2.546447747","3.77714396","0","5.600211789","0.8240028684","2.206866197"
"2020-07-20 00:00:00","144.99258509","43.67285429","11.78327298","9.135805393","2.548308927","3.786347248","0","5.600344109","0.8242162651","2.214467441"
"2020-07-21 00:00:00","145.01222017","43.55410691","11.58476284","8.919241485","2.549368217","3.562871223","0","5.599964633","0.8225158682","2.21407513"
"2020-07-22 00:00:00","144.97293693","43.28921895","11.7591145","8.824793948","2.551812502","3.595705282","0","5.599992997","0.8231509561","2.209698365"
"2020-07-23 00:00:00","144.98157823","43.29010862","11.22345185","9.571721039","2.549003725","3.542808829","0","5.599993233","0.8209204483","2.216158054"
"2020-07-24 00:00:00","144.90312856","42.85221468","11.26304303","9.925006529","2.547047569","3.508423063","0","5.599477072","0.8239320791","2.234100746"
"2020-07-25 00:00:00","145.09281782","43.159121","11.48487465","10.42329843","2.547808134","3.518285454","0","5.595545887","0.8240932869","2.238510412"
"2020-07-26 00:00:00","145.05578071","43.17030246","11.34692705","10.263346","2.539591102","3.512561287","0","5.599759987","0.8239274103","2.231645215"
"2020-07-27 00:00:00","146.62135618","44.07581233","12.22084662","10.45309096","2.529364407","3.499038085","0","5.599629537","0.8230822457","2.225789459"
"2020-07-28 00:00:00","147.55962195","44.62100264","11.03028406","10.49432938","2.524873993","3.498069977","0","5.600118923","0.8239758399","2.232081149"
"2020-07-29 00:00:00","147.45673001","45.3728482","12.38646925","10.13077517","2.519245896","3.492424467","0","5.599886218","0.8238556653","2.215811504"
"2020-07-30 00:00:00","150.02409465","46.77660071","11.69579777","10.20842852","2.56808587","3.465204141","0","5.589584863","0.8237311282","2.207910834"
"2020-07-31 00:00:00","150.08194554","46.38647509","11.44623527","10.70122796","2.696322802","3.654466627","0","5.59962992","0.8237439284","2.225476626"
"2020-08-01 00:00:00","150.09981846","46.47783747","12.94050247","10.55650711","2.687068382","3.662376751","0","5.599987407","0.8238604031","2.213127505"
"2020-08-02 00:00:00","149.85629899","46.89549058","12.52059621","10.53449464","2.746223817","3.644147478","0","5.599906899","0.823900324","2.214826993"
"2020-08-03 00:00:00","153.52159108","48.13804996","12.56768455","10.66809685","2.797799995","3.552524604","0","5.59981409","0.8260705876","2.22071969"
"2020-08-04 00:00:00","158.08262592","51.58531364","11.44409917","10.7440638","2.856714886","3.604658368","0","5.596661353","0.8322803051","2.241053701"
"2020-08-05 00:00:00","157.10086186","53.32778082","11.88418148","10.99354777","2.861457235","3.32466226","0","5.581758704","0.8330915727","2.203678723"
"2020-08-06 00:00:00","155.07093908","52.57348469","11.12169723","10.73068357","2.945252947","3.422184673","0","5.599980761","0.8355419887","2.214485093"
"2020-08-07 00:00:00","154.96973875","52.62272902","11.03556292","10.66433501","3.059338465","3.657363773","0","5.600211008","0.8364483349","2.23382967"
"2020-08-08 00:00:00","155.01187047","51.69579281","12.75966781","10.74659342","3.063062196","3.049631813","0","5.600320399","0.8363336938","2.197067128"
"2020-08-09 00:00:00","154.93238236","51.34719625","11.76369228","10.37027948","3.059835656","3.553518081","0","5.599871265","0.8366574374","2.237414265"
"2020-08-10 00:00:00","155.01036072","50.70228104","12.09615167","9.339123311","3.069216311","3.697644225","0","5.599530556","0.8364261589","2.200264275"
"2020-08-11 00:00:00","155.01299367","50.19640066","12.37089248","9.70987253","3.058434496","3.629252484","0","5.595227971","0.8363890863","2.196456975"
"2020-08-12 00:00:00","154.99695512","50.96426758","11.97037094","10.04047614","3.071738725","3.639243571","0","5.577679577","0.8210242223","2.216168684"
"2020-08-13 00:00:00","155.01918909","51.08171673","10.99135882","10.07769531","3.081387884","3.668085529","0","5.599623264","0.7999562454","2.220581767"
"2020-08-14 00:00:00","154.98778966","50.4385623","12.97455949","10.09640861","3.085874604","3.673084266","0","5.60046648","0.799977988","2.205596987"
"2020-08-15 00:00:00","155.02775421","49.51835787","11.158679","9.786895516","3.080918069","3.64857603","0","5.600166521","0.7999750943","2.199465644"
"2020-08-16 00:00:00","155.09250082","50.69561047","12.11184919","9.914793493","3.087196651","3.666439545","0","5.6001948","0.7998645093","2.209579075"
"2020-08-17 00:00:00","154.93628577","50.13092652","12.38179031","10.30368363","3.082300131","3.196936876","0","5.599990019","0.7998798234","2.216633762"
"2020-08-18 00:00:00","155.0118425","49.78030857","12.09639444","10.15163562","3.085973699","3.62950502","0","5.577640761","0.7865392492","2.237669947"
"2020-08-19 00:00:00","155.04044798","49.7215541","12.04596401","10.23724578","3.088262078","3.087766363","0","5.587991022","0.7800661358","2.241900778"
"2020-08-20 00:00:00","154.99477132","50.09453537","11.36237435","10.47650038","3.154296081","3.174994388","0","4.986079365","0.7145408437","2.085573096"
"2020-08-21 00:00:00","154.93907774","50.17086213","11.39098241","9.420206915","3.428352989","3.57832505","0","2.595298288","0.420205534","1.39877103"
"2020-08-22 00:00:00","155.02021745","49.96373516","11.21103007","9.434374576","3.431351986","3.651811229","0","2.594481783","0.4196943311","1.402815925"
"2020-08-23 00:00:00","154.93389774","49.98176509","12.501719","9.729671653","3.419248613","3.641727492","0","2.599847908","0.4198036336","1.404059175"
"2020-08-24 00:00:00","154.94501321","50.47239634","11.14762725","9.87254685","3.453923105","3.626218875","0","2.451429582","0.3980004751","1.291861369"
"2020-08-25 00:00:00","154.97336068","49.86689067","11.92398993","10.32632574","3.381824366","3.48459815","0","2.800425405","0.4502314629","1.427024158"
"2020-08-26 00:00:00","155.03433372","50.03331054","11.25411708","9.659859802","3.3955002","3.590300041","0","2.900059857","0.4499701988","1.456950046"
"2020-08-27 00:00:00","154.99728141","49.99030427","11.88609471","9.371550083","3.403398014","3.624820323","0","2.899973461","0.450058915","1.458656526"
"2020-08-28 00:00:00","155.0191666","50.09385593","11.0265551","9.37290317","3.417098526","3.645780953","0","2.900129497","0.4499745298","1.460577169"
"2020-08-29 00:00:00","155.0302628","50.10718304","11.78564246","9.505031671","3.413443137","3.69092528","0","2.810523332","0.4497575187","1.420677856"
"2020-08-30 00:00:00","154.98645587","50.01933975","11.39170692","9.492427805","3.408484474","3.675021707","0","2.760608043","0.4500381734","1.393856543"
"2020-08-31 00:00:00","154.96240982","49.91192136","11.18804675","9.587456762","3.41552856","3.575901032","0","2.800127431","0.4498454181","1.3970396"
"2020-09-01 00:00:00","155.00358677","50.15664796","11.22317418","9.410408355","3.241622139","3.653796168","0","4.336613276","0.6346666261","1.766269049"
"2020-09-02 00:00:00","155.01938972","49.84396033","11.36899261","9.364027183","3.05792874","3.638013552","0","5.700083191","0.8416827509","2.07954155"
"2020-09-03 00:00:00","154.96062668","49.57004518","10.25911185","9.718851249","2.836735785","3.602688065","0","5.699837311","0.8450408148","2.065461841"
"2020-09-04 00:00:00","155.03170027","49.17251875","10.12794423","9.959930089","2.575095629","3.63942185","0","5.699708236","0.8461936903","2.052539934"
"2020-09-05 00:00:00","155.14866949","49.72055972","9.988262536","0","0","0","0","5.699728715","0.8476212257","2.055735758"
"2020-09-06 00:00:00","154.99833938","49.21023192","11.45663787","0","0","0","0","5.699936861","0.8499943872","2.040421856"
"2020-09-07 00:00:00","154.99806532","48.97083691","11.02473865","9.489249129","2.585835724","3.604197747","0","5.33464001","0.8240474282","1.925391338"
"2020-09-08 00:00:00","150.4536725","44.05771589","10.68256514","9.098710802","3.195415581","3.635190667","0","1.1398817E-5","0.1419142863","0.2037038628"
"2020-09-09 00:00:00","155.0039406","51.08328497","10.78097728","8.38255068","3.345074574","3.636823096","0","0","0","0.2186120231"
"2020-09-10 00:00:00","154.9877222","51.37050117","11.64320522","8.505237136","3.340320874","3.66231509","0","0","0","0.2142504776"
"2020-09-11 00:00:00","152.99892023","50.05740229","10.47496749","8.825394666","3.342029692","3.710397546","0","0","0","0.2019890376"
"2020-09-12 00:00:00","149.93972962","47.92329877","10.90024813","9.383288215","3.278224507","3.714263448","0","0","0.06537813478","0.1976999472"
"2020-09-13 00:00:00","149.95646892","48.57497095","10.29729832","10.03533726","2.630333876","3.73432732","0","5.293916587","0.7632775363","1.989035537"
"2020-09-14 00:00:00","150.0427669","48.08752074","10.83748711","10.47994083","2.560664124","3.718802967","0","5.700248114","0.8280675988","2.146917435"
"2020-09-15 00:00:00","150.0112037","48.41682388","9.565524997","10.54081935","2.567315445","3.724033031","0","5.469609902","0.829165521","2.087449641"
"2020-09-16 00:00:00","149.50062271","48.44219881","11.5775055","10.28359452","2.609882612","3.71033791","0","5.498881727","0.8298763105","2.079678412"
"2020-09-17 00:00:00","147.45621133","48.18748235","11.17483618","10.11568413","2.647587324","3.71192129","0","5.483707887","0.8298776037","2.071281104"
"2020-09-18 00:00:00","147.5430877","46.98016346","11.12727345","10.07669221","2.644607963","3.678169176","0","5.575597044","0.8293601049","2.116066104"
"2020-09-19 00:00:00","147.48583484","46.47893533","9.640765708","10.09648936","2.648619701","3.683002523","0","5.620053488","0.8280063821","2.130517736"
"2020-09-20 00:00:00","147.52136272","47.39624012","11.58354342","10.0054997","2.634590976","3.68607286","0","5.750164124","0.8290594583","2.157227156"
"2020-09-21 00:00:00","147.4934063","48.00434144","10.97372096","10.16070655","2.607323923","3.722845905","0","5.968975388","0.8743740769","2.176312029"
"2020-09-22 00:00:00","147.49857426","48.26697493","10.72617791","10.09143365","2.560948319","3.742543862","0","6.069977392","0.9257453551","2.176045356"
"2020-09-23 00:00:00","147.58075187","48.27613089","10.03123365","10.25774128","2.527703919","3.720587979","0","6.039518193","0.9412155061","2.206196707"
"2020-09-24 00:00:00","147.53481015","47.58453181","10.66931555","10.19561629","2.506079607","3.705034069","0","6.050055948","0.9500053907","2.2166904"
"2020-09-25 00:00:00","147.58438208","48.95842913","9.090702578","10.07588239","2.504475933","3.673852957","0","6.180192121","0.949480986","2.230799141"
"2020-09-26 00:00:00","147.48931951","48.18992031","10.5935528","10.37284978","2.415437839","3.718219843","0","6.244306732","0.950040304","2.285981828"
"2020-09-27 00:00:00","147.5352858","48.72301483","11.11165969","10.56661367","2.412238806","3.74461643","0","6.24923442","0.949966826","2.28804056"
"2020-09-28 00:00:00","147.50914795","49.28658076","9.595737057","10.43324817","2.395692158","3.742711533","0","6.228531003","0.9655193453","2.281678138"
"2020-09-29 00:00:00","147.60011786","47.19727513","12.41049361","10.75288876","2.411168492","3.737996831","0","6.249730862","0.985423763","2.319333932"
"2020-09-30 00:00:00","147.53117091","47.74377457","10.3489086","10.69181392","2.383418339","3.71909273","0","6.249922186","0.986013946","2.293411451"
"2020-10-01 00:00:00","147.49381933","47.89103657","10.05326765","10.23933987","2.47773434","3.6710192","0","5.400590048","0.8620587345","2.163593994"
"2020-10-02 00:00:00","143.72204783","44.75470268","11.39695765","9.931962044","2.608480746","3.690407945","0","4.342559187","0.7246680299","1.907815947"
"2020-10-03 00:00:00","137.51026725","40.13330381","11.31782469","10.16858883","2.621801195","3.687210017","0","4.299913825","0.7159706257","1.882888113"
"2020-10-04 00:00:00","137.47957556","40.30577295","10.90987173","10.39671978","2.615089073","3.704779111","0","4.299939966","0.7159898827","1.888450154"
"2020-10-05 00:00:00","137.46331064","40.46712329","11.08140465","10.01565377","2.604506018","3.651915756","0","4.299775112","0.7160312868","1.868623112"
"2020-10-06 00:00:00","137.39359385","40.04064964","8.300588467","9.929511517","2.594942656","3.663287216","0","4.299900683","0.7160156326","1.884790454"
"2020-10-07 00:00:00","137.51648588","39.69857434","11.51611289","9.399577604","2.585700318","3.635322742","0","4.300103063","0.7159535359","1.861525915"
"2020-10-08 00:00:00","130.54651052","35.39824401","10.38851423","9.038264466","2.590693056","3.651554496","0","4.299980504","0.7159289945","1.856321388"
"2020-10-09 00:00:00","137.39808098","39.63439519","10.72105227","9.211714173","2.575631638","3.635954642","0","4.299679943","0.716057362","1.872838797"
"2020-10-10 00:00:00","72.66407288","19.75886274","6.92940958","9.921987379","2.048640859","3.495474124","0","4.300176591","0.7159957242","1.865120295"
"2020-10-11 00:00:00","69.99397232","20.45401046","2.806065841","10.05811246","2.018710818","3.650887929","0","4.299750374","0.7161028957","1.872708248"
"2020-10-12 00:00:00","71.9794911","19.291308","5.939255647","10.15912513","2.086430727","3.599274387","0","4.375031869","0.7236399548","1.881003653"
"2020-10-13 00:00:00","74.75802027","20.68790243","4.586704643","7.095185351","2.387191187","1.770210738","0","3.7065129","0.6042530523","1.518726572"
"2020-10-14 00:00:00","74.9968086","21.00176542","6.211335779","9.750839344","2.188923374","3.421006288","0","4.441668501","0.7184005424","1.935636643"
"2020-10-15 00:00:00","74.98983893","21.37898593","4.829342857","6.146840611","1.372192796","2.063351102","0","4.459477334","0.7454455011","1.899630707"
"2020-10-16 00:00:00","77.97610303","22.24236216","6.641668536","7.139520506","1.53381412","1.557173902","0","4.499554644","0.7460722758","1.891358653"
"2020-10-17 00:00:00","79.99155437","23.18923543","7.886683258","10.87227904","2.099891386","3.607892565","0","4.499397093","0.7298270365","1.887474327"
"2020-10-18 00:00:00","80.05542791","23.30009141","5.669354491","10.99551104","2.129014591","3.636209453","0","4.499892887","0.7300350647","1.920307496"
"2020-10-19 00:00:00","74.80997412","20.92467489","5.862777811","8.147612914","2.037950583","2.686598927","0","2.216396965","0.4258456163","1.034841345"
"2020-10-20 00:00:00","69.96756314","18.70456824","3.961155632","6.60828872","2.002006821","2.257067112","0","0","0","0.1722692555"
"2020-10-21 00:00:00","70.03616991","18.58049887","5.653487247","8.681053179","2.016047932","3.103068995","0","0","0","0.2014188307"
"2020-10-22 00:00:00","70.00854746","18.74083079","5.556197311","8.515668821","2.020360597","3.006880068","0","0","0","0.2004474486"
"2020-10-23 00:00:00","69.99461546","18.71976463","5.380152774","8.272253366","2.057551671","2.918589195","0","0","0","0.1884992498"
"2020-10-24 00:00:00","70.0497745","19.04099407","2.902860373","8.153056543","2.072537407","2.901539763","0","0","0","0.1824043715"
"2020-10-25 00:00:00","69.99416221","18.45479003","6.246176057","8.142228905","2.097776195","2.968419943","0","0","0","0.1848567996"
"2020-10-26 00:00:00","70.0025209","18.3073013","6.376078998","8.168184727","2.128618886","3.03450846","0","0","0","0.1859053429"
"2020-10-27 00:00:00","90.71635786","25.23244017","4.757100037","8.019458505","2.129868125","3.040554624","0","0","0","0.1949518361"
"2020-10-28 00:00:00","130.0827721","39.87776721","8.882786697","8.832497634","2.221458435","3.189004859","0","0","0","0.1798743959"
"2020-10-29 00:00:00","130.06479627","38.58670327","10.94179773","8.406994577","2.17407512","3.146127135","0","0","0","0.1875507941"
"2020-10-30 00:00:00","129.91842986","38.07793158","11.64824804","8.091489868","2.163570315","3.084730683","0","0","0","0.1838684387"
"2020-10-31 00:00:00","129.97966442","38.19207292","10.49291589","8.243889084","2.176983812","3.17017646","0","0","0","0.2115046515"
"2020-11-01 00:00:00","136.97807382","42.54926503","9.740362406","7.477212304","2.216950952","2.731979073","0","0","0","0.2346995055"
"2020-11-02 00:00:00","139.98136868","44.3715806","11.25251638","7.937635454","2.270914343","3.18576951","0","0","0","0.2130421388"
"2020-11-03 00:00:00","139.99153871","43.93709512","11.39616248","7.736359841","2.440173737","3.197169486","0","0","0","0.2104754087"
"2020-11-04 00:00:00","139.93413436","43.16803934","11.23894728","7.672357415","2.365697226","3.066352763","0","0","0","0.2128505878"
"2020-11-05 00:00:00","140.01017689","43.16942956","11.17104768","7.706896934","2.307727841","2.898564788","0","0","0","0.2239709705"
